id,Age,Gender,Education,SES,FO,MO,FI,FS,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Smokernonsmoker,PARQF01_R,PARQF02,PARQF03_R,PARQF04,PARQF05,PARQF06,PARQF07,PARQF08,PARQF09_R,PARQF10,PARQF11,PARQF12_R,PARQF13_R,PARQF14,PARQF15,PARQF16,PARQF017_R,PARQF18,PARQF19_R,PARQF20,PARQF21,PARQF22_R,PARQF23,PARQF24_R,PARQM01_R,PARQM02,PARQM03_R,PARQM04,PARQM05,PARQM06,PARQM07,PARQM08,PARQM09_R,PARQM10,PARQM11,PARQM12_R,PARQM13_R,PARQM14,PARQM15,PARQM16,PARQM17_R,PARQM18,PARQM19_R,PARQM20,PARQM21,PARQM22_R,PARQM23,PARQM24_R,PAQ1,PAQ2,PAQ3,PAQ4,PAQ5,PAQ6,PAQ7,PAQ8,PAQ9,PAQ10_R,PAQ11_R,PAQ12,PAQ13,PAQ14_R,PAQ15,PAQ16_R,PAQ17,PAQ18,PAQ19_R,PAQ20_R,PAQ21,PAQ22,PAQ23,PAQ24_R,PAQ25_R,PAQ26,PAQ27,PAQ28_R,PAQ29,PAQ30,PAQ31,PAQ32,PAQ33_R,PAQ34,PAQ35,PAQ36,PAQ37,PAQ38_R,PAQ39_R,PAQ40,PAQ41_R,PAQ42_R,PPQ1,PPQ2,PPQ3,PPQ4,PPQ5,PPQ6,PPQ7,PPQ8,PPQ9,PPQ10,PPQ11,PPQ12,PPQ13,PPQ14,PPQ15,PPQ16,PPQ17,PPQ18,PPQ19,PPQ20,PPQ21,PPQ22,PPQ23,PPQ24,PPQ25,PARQFatherTotal,PARQMotherTotal,PeerPressureTotal,PersonalityTotal,PRE_1,PGR_1
47,1,0,2,1,0,0,3,0,0,1,0,1,0,1,1,5,1,1,1,1,3,2,3,4,4,2,3,1,3,1,4,2,2,3,3,1,2,2,2,4,2,1,1,1,3,2,2,1,1,1,1,1,4,1,1,1,2,3,3,1,2,2,1,1,2,3,4,4,4,4,3,2,4,4,1,2,3,3,3,4,3,3,3,2,2,3,2,4,2,3,3,4,2,2,2,3,2,2,3,3,4,3,2,3,4,2,2,3,5,4,4,5,3,5,3,4,3,4,5,4,4,5,3,4,4,4,3,1,1,2,3,4,51,38,90,121,.960790111425759,1
48,2,0,2,1,0,0,3,0,0,1,1,1,1,1,1,1,1,1,4,4,1,2,3,4,2,1,4,2,1,1,1,4,4,1,2,1,3,3,1,3,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,4,4,4,3,3,3,4,3,3,4,3,2,3,1,2,1,4,2,2,4,2,3,2,3,4,2,3,2,2,3,3,2,2,3,3,3,3,2,3,2,2,1,2,5,2,3,3,3,3,4,3,3,4,2,2,4,4,4,3,3,2,3,4,4,4,4,49,26,79,117,.93044842919913,1
49,1,0,2,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,3,2,3,3,1,2,1,2,4,4,2,2,2,3,2,2,1,2,4,3,1,3,1,1,3,2,2,3,3,4,3,4,1,1,2,1,3,2,1,3,4,1,1,4,1,2,1,1,1,4,4,3,4,2,1,3,2,1,3,4,1,4,1,4,3,1,1,4,4,2,2,1,1,4,4,1,4,4,2,1,2,3,2,2,2,2,2,3,1,2,1,2,4,4,3,1,3,4,3,3,1,4,4,4,5,2,2,4,4,3,4,5,2,4,50,49,78,101,.190054192731378,0
50,2,0,1,1,3,0,2,1,0,1,0,1,0,1,1,7,1,3,3,2,1,3,3,3,4,2,3,1,2,2,4,3,1,4,4,2,1,1,4,4,2,3,1,4,1,1,1,1,1,4,2,1,4,4,2,1,1,4,1,3,1,1,3,1,3,4,3,3,3,3,2,3,4,3,1,2,2,2,2,1,3,3,3,3,3,3,1,3,2,2,1,3,1,3,1,3,3,3,3,2,3,1,2,2,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,2,2,4,4,57,48,56,102,.149702541532423,0
51,1,0,2,1,0,0,2,0,0,1,1,1,1,1,1,7,1,4,1,2,1,2,1,3,4,1,3,4,2,1,3,2,4,3,1,2,4,4,1,4,1,3,1,2,1,1,1,1,4,1,3,1,2,1,2,3,1,1,2,1,4,2,1,1,1,2,3,1,1,2,2,1,2,2,4,4,2,3,4,4,4,1,1,4,4,3,1,2,4,2,2,1,4,2,1,3,1,2,2,2,3,2,2,3,2,4,3,2,4,5,1,4,3,5,5,5,3,5,4,4,5,5,4,4,4,4,3,4,3,3,4,4,54,40,97,102,.861720430965116,1
52,1,0,2,1,0,0,3,0,0,1,1,1,1,1,1,7,1,1,3,1,3,1,4,1,3,1,2,4,1,1,1,1,4,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3,1,1,1,1,1,1,4,1,4,3,4,4,4,1,4,4,4,4,4,4,1,4,1,4,4,4,4,4,4,4,4,4,1,4,1,4,4,1,1,1,1,1,1,4,4,4,4,1,3,2,3,5,1,2,2,1,2,3,2,2,3,3,2,3,1,2,1,2,1,3,5,2,1,44,28,57,128,.733200738913671,1
53,1,0,2,1,0,0,2,0,0,1,0,1,1,1,1,1,1,3,3,4,1,3,1,3,3,1,4,2,4,4,3,2,4,4,4,4,4,3,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,3,4,4,2,4,4,3,3,2,4,4,1,4,4,1,2,4,4,2,3,4,3,2,4,4,1,3,1,3,4,1,3,2,1,1,4,4,1,3,4,1,5,5,3,4,1,2,2,3,5,1,3,4,1,2,5,2,1,5,4,2,1,1,5,4,5,68,24,76,120,.998375325188012,1
54,1,0,1,1,0,0,2,0,0,1,1,1,0,1,1,7,1,1,3,1,1,3,4,4,1,1,4,4,1,1,1,4,4,1,1,3,4,1,1,1,1,1,1,1,1,4,1,3,4,1,1,4,1,4,4,4,1,1,1,3,4,1,1,1,1,4,4,4,4,4,1,4,4,4,3,2,1,4,1,4,1,4,4,1,4,1,4,4,1,4,4,2,2,2,3,4,1,1,1,4,2,4,1,1,4,4,1,4,4,4,4,3,2,2,5,1,3,4,4,4,4,1,4,1,4,2,4,2,4,5,1,1,46,46,77,117,.489306310259508,0
55,1,0,2,1,0,0,3,0,0,1,1,1,1,1,1,1,1,1,1,3,1,1,2,3,4,3,3,3,1,3,3,3,1,3,4,3,4,4,1,2,1,1,1,1,3,2,4,1,2,2,1,1,2,1,1,2,1,4,1,3,1,1,2,1,1,3,4,4,4,4,3,4,4,4,1,2,4,2,4,2,2,2,2,1,2,4,4,4,1,3,3,2,4,2,3,4,1,1,2,1,2,2,4,1,4,3,1,4,3,5,4,4,1,4,1,1,4,4,4,2,4,2,4,4,4,4,4,1,2,4,4,1,52,39,79,114,.823253826709283,1
56,1,0,1,0,4,2,0,0,0,1,0,1,1,1,1,1,1,3,3,3,3,4,4,3,3,3,3,4,3,3,3,2,3,2,3,3,1,2,3,1,3,3,3,3,2,2,3,3,3,3,3,1,3,3,2,2,2,3,3,3,2,2,3,1,3,3,2,2,3,3,4,2,1,2,4,2,4,2,3,2,4,1,2,3,2,4,3,2,1,2,2,3,3,2,2,2,3,1,2,3,2,1,2,2,2,3,3,1,3,3,4,5,2,4,1,4,3,4,3,1,1,3,3,4,4,1,4,1,5,4,4,4,62,58,76,101,.436610224550629,0
57,1,0,1,1,0,0,3,0,0,0,1,1,1,1,5,5,1,1,1,1,1,4,2,1,4,2,4,1,4,2,3,3,1,1,3,2,1,3,1,2,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,1,2,3,4,4,3,1,4,3,4,1,4,3,2,3,3,1,2,4,4,1,4,3,3,2,3,3,3,4,2,4,4,1,2,2,1,1,2,4,1,2,3,1,2,4,3,2,2,3,2,4,1,3,2,4,5,3,2,3,3,1,3,5,2,3,3,4,4,46,30,73,111,.607253577017702,1
58,2,0,1,1,0,0,1,0,0,1,1,1,1,1,8,7,1,2,3,4,3,2,4,3,2,3,4,3,4,2,2,4,4,2,4,4,4,4,3,4,2,1,4,1,1,4,1,1,1,1,4,4,1,4,4,4,1,2,1,1,1,3,1,1,1,4,3,4,4,4,4,1,1,4,4,1,3,4,1,4,1,1,4,1,1,1,1,2,1,4,4,3,1,4,4,1,4,2,4,4,4,4,1,1,1,1,4,1,5,4,1,4,4,1,2,5,2,5,5,5,2,5,5,2,1,3,3,1,5,5,5,1,71,47,82,110,.982852777388704,1
59,1,0,1,1,2,0,3,0,1,0,1,1,1,0,1,6,1,1,3,1,1,1,3,4,4,1,3,3,2,1,4,3,1,2,1,1,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,1,4,4,1,1,4,4,4,1,2,1,1,4,4,2,4,3,1,1,4,3,1,4,1,4,4,2,2,3,1,4,1,4,1,3,3,1,4,3,5,4,5,1,1,3,3,1,3,5,1,1,4,1,1,1,1,1,1,1,1,5,1,42,25,58,105,.144211287650095,0
60,1,0,2,1,2,0,3,1,0,1,1,1,1,0,1,5,1,2,2,2,3,2,2,2,3,2,4,4,2,3,2,3,2,3,3,3,4,4,1,4,2,1,1,2,1,1,2,1,1,2,2,1,4,1,2,4,2,2,1,1,3,1,1,1,1,3,4,4,3,3,4,4,1,4,2,2,3,2,4,3,2,2,4,1,2,4,3,4,1,4,3,3,4,3,3,3,4,2,2,1,3,2,4,1,3,3,1,5,4,3,4,4,3,3,4,4,3,4,4,5,5,5,2,2,5,4,5,2,2,2,4,4,59,38,92,118,.988785445738238,1
61,2,0,2,1,3,0,3,1,0,1,1,1,1,0,1,7,1,3,2,2,3,4,2,4,2,1,2,3,2,3,3,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,3,1,1,4,2,1,4,1,2,3,2,1,1,2,4,1,1,4,2,4,2,4,3,4,2,2,4,3,2,2,1,2,4,3,2,1,3,3,3,3,3,2,2,1,4,3,3,3,2,2,3,3,3,2,3,1,4,2,3,3,1,3,4,4,3,4,1,4,3,4,4,4,4,4,4,4,4,4,4,2,4,2,2,4,5,4,45,45,89,110,.500128057263425,1
62,1,0,2,1,2,0,3,1,0,0,0,1,0,0,1,5,1,2,2,2,4,2,3,3,3,1,3,4,4,1,2,3,3,3,3,1,3,3,1,4,1,2,1,2,4,1,3,1,1,4,2,1,4,1,3,4,1,3,3,1,1,1,1,1,1,3,4,4,3,3,3,3,3,4,2,2,3,2,2,3,1,4,3,2,2,4,3,4,4,4,3,3,4,3,3,3,2,1,2,4,4,3,3,1,3,3,4,5,5,4,4,3,4,4,4,4,3,4,4,4,3,4,3,4,4,5,5,3,4,2,3,3,57,46,95,124,.986818061727154,1
63,1,0,2,1,0,0,2,1,0,1,0,1,1,1,1,3,1,2,3,1,1,3,3,3,4,1,4,4,1,2,3,3,4,3,3,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,2,1,1,1,1,1,1,4,2,4,4,4,3,2,3,1,2,2,1,3,4,4,2,3,3,1,1,3,4,1,4,2,2,1,3,4,3,2,3,1,3,4,3,3,2,2,4,2,2,5,3,1,5,1,4,4,1,5,1,1,5,5,3,4,3,2,2,4,5,4,3,4,4,1,52,29,80,111,.90159342778501,1
64,1,0,2,1,0,0,1,1,0,1,1,1,0,1,1,1,1,2,3,2,2,2,2,3,1,3,3,3,2,3,4,4,3,2,3,3,3,4,1,3,2,1,1,1,1,1,1,1,1,1,1,1,4,1,4,4,1,1,1,1,1,1,1,2,1,1,4,4,3,3,3,4,3,2,2,2,4,1,1,2,1,4,4,2,2,4,3,2,2,2,3,4,3,3,3,3,4,3,3,4,3,2,4,3,3,3,1,4,2,2,5,4,2,4,4,2,4,4,4,4,4,2,2,3,4,4,4,4,4,2,2,2,57,33,82,117,.974637595887444,1
65,1,0,2,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2,2,3,3,4,4,4,1,2,3,2,3,4,3,2,2,2,2,4,3,2,2,2,1,2,2,2,4,3,2,3,2,2,3,2,3,4,4,3,2,2,3,4,3,3,3,2,3,3,4,3,4,4,3,2,4,2,3,3,4,2,3,2,4,3,3,2,4,3,2,1,2,4,3,3,3,3,4,3,3,4,2,3,3,1,1,4,2,2,2,3,1,3,5,2,3,2,5,3,4,2,4,1,5,1,5,2,5,3,5,2,2,5,5,55,62,80,121,.694248231043951,1
66,2,0,2,1,0,0,1,0,0,0,0,1,0,0,5,7,1,1,3,1,4,4,1,4,4,1,3,4,1,1,1,3,3,2,4,1,3,1,1,4,1,4,1,1,4,3,4,4,3,1,4,1,4,1,4,1,4,2,4,1,1,1,1,1,2,3,4,4,4,4,1,4,4,4,1,1,4,4,2,1,1,4,4,4,1,1,4,3,4,4,4,4,4,4,4,4,3,4,1,4,4,4,1,2,1,3,1,2,1,1,5,5,2,1,2,5,5,5,5,1,4,5,5,5,4,3,5,3,4,5,4,1,51,53,88,127,.910940223211497,1
67,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,3,1,3,3,4,4,2,1,4,4,2,4,3,2,1,1,1,3,3,4,2,3,3,1,4,1,3,4,3,4,2,1,4,4,3,3,1,4,4,3,4,3,2,1,2,4,1,4,3,4,3,3,3,4,4,4,1,4,2,3,4,4,1,2,3,1,1,4,3,4,2,4,3,1,4,1,3,4,3,1,3,2,4,2,1,4,2,2,3,5,4,4,4,4,4,1,4,1,4,4,3,4,4,4,1,4,4,1,5,2,4,4,4,4,54,62,87,118,.699247214500648,1
68,1,0,1,1,1,0,0,0,1,1,0,1,1,1,7,8,1,1,3,1,2,4,4,4,3,1,3,4,2,4,1,4,4,1,1,2,1,3,2,3,3,1,4,1,3,4,4,4,2,1,4,4,1,1,1,4,3,2,1,1,1,1,3,4,1,3,4,4,4,1,4,3,3,3,1,2,3,4,2,1,2,3,4,1,1,4,3,4,2,4,3,1,4,1,3,4,3,1,3,3,1,3,2,1,4,4,1,2,2,3,4,5,3,5,5,2,3,2,4,5,4,3,1,2,2,3,3,2,2,2,5,2,53,52,76,112,.497289875641486,0
69,1,0,1,0,4,0,0,1,0,1,0,0,1,1,1,5,1,1,3,2,2,3,2,1,4,1,4,3,4,1,4,2,1,1,4,4,4,3,1,2,1,3,1,3,1,3,1,1,2,1,4,2,4,1,3,2,2,1,2,3,1,3,3,1,3,1,3,4,3,3,3,2,1,3,2,3,2,3,4,3,3,2,3,1,2,4,4,4,4,2,4,1,4,2,1,4,4,3,2,3,3,1,4,1,4,4,1,1,2,1,2,3,2,2,2,3,2,5,3,1,4,2,4,2,1,4,2,1,2,4,3,1,56,50,59,115,.427800739105895,0
70,1,0,1,1,4,0,3,0,0,1,1,1,1,1,7,8,1,1,1,4,1,3,4,4,2,1,3,1,2,2,2,4,3,2,4,1,1,3,2,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,1,3,2,1,2,1,1,4,1,1,4,4,4,4,3,3,4,4,4,1,2,3,3,4,3,1,3,4,2,1,4,3,4,2,4,4,3,4,1,4,3,3,1,3,1,3,3,2,1,4,2,1,4,3,1,5,1,4,3,1,1,4,3,1,4,4,4,4,1,3,3,1,1,2,1,3,1,50,35,63,121,.748757405842859,1
71,1,0,2,1,1,0,3,0,0,1,1,1,0,1,1,1,1,1,2,2,3,3,4,2,3,2,3,4,4,2,4,1,2,3,2,4,4,4,1,2,1,1,1,3,1,1,1,1,1,2,1,4,4,4,1,4,2,2,2,4,1,2,2,1,1,4,3,4,3,3,3,4,4,4,4,3,4,3,3,4,1,1,4,1,3,3,2,3,1,4,4,3,4,1,2,3,2,4,1,1,4,1,4,2,3,4,2,2,4,4,3,5,4,4,2,2,3,4,4,4,2,4,4,4,4,1,1,2,3,2,2,4,59,46,78,121,.949345436122974,1
72,2,0,2,1,4,0,0,0,0,1,1,1,1,1,1,5,1,1,4,1,2,2,1,4,2,1,4,4,4,3,1,4,4,1,4,1,1,4,1,4,1,1,4,1,1,1,1,1,1,3,1,4,4,1,1,4,1,1,1,1,1,1,1,2,1,1,4,4,1,1,2,3,3,1,1,2,3,4,4,3,1,2,4,1,4,4,1,4,1,4,4,2,3,4,3,2,3,2,2,4,3,3,2,2,2,1,2,4,5,3,2,2,4,2,4,3,1,3,2,2,2,1,2,3,1,4,1,2,1,1,1,1,52,38,57,107,.265965520762904,0
73,1,0,1,1,0,0,2,0,0,1,1,1,0,1,1,1,1,1,3,1,3,4,4,3,3,2,2,3,4,2,3,1,1,2,1,1,4,1,1,4,1,1,4,2,1,1,2,3,1,1,1,1,4,2,1,1,1,4,3,1,4,1,1,1,1,3,3,4,4,4,4,3,4,3,2,3,3,1,4,4,2,3,3,4,1,4,4,4,1,4,3,2,4,1,4,4,3,1,1,1,4,4,4,1,4,4,1,1,2,1,4,5,2,2,1,1,1,1,5,1,1,4,2,2,1,1,3,3,1,1,1,4,50,40,51,125,.528988956749119,1
74,0,0,1,1,0,0,3,0,0,1,0,1,1,1,1,1,1,1,3,1,1,4,3,4,4,2,3,1,2,1,3,4,3,1,4,1,3,4,2,1,1,1,1,1,1,4,3,3,1,2,1,1,2,1,1,3,3,1,4,1,3,3,2,1,1,3,3,4,3,2,3,4,3,3,2,2,3,3,2,3,2,3,3,2,2,3,3,4,2,3,3,3,2,3,3,4,3,2,3,3,3,2,2,2,3,2,2,4,2,2,4,2,4,2,3,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,52,42,76,115,.755247538248867,1
75,1,0,1,1,0,0,2,0,0,1,1,1,1,1,1,5,1,1,1,2,2,3,3,1,4,1,4,4,2,1,2,2,3,2,3,1,2,2,2,3,1,1,1,2,1,1,1,2,1,1,3,1,4,1,1,3,2,1,2,1,3,2,1,4,1,4,3,3,3,4,3,4,3,3,2,2,3,4,2,1,2,1,3,3,1,3,4,3,2,3,3,2,2,2,3,4,2,2,3,2,3,2,3,1,3,2,2,1,1,2,3,4,2,1,4,2,2,3,2,2,2,2,2,3,2,3,2,1,1,3,2,1,50,39,53,110,.190842861521442,0
76,1,0,1,1,0,0,3,0,0,1,1,1,1,1,1,7,1,2,3,1,3,1,3,3,1,2,3,3,1,2,4,3,3,3,3,2,1,3,2,3,1,3,1,3,1,1,3,3,1,1,1,3,4,1,1,2,3,3,3,1,1,3,3,1,1,1,3,2,4,3,3,3,3,3,4,4,1,3,2,4,2,3,3,2,3,3,3,3,2,4,1,1,4,1,3,2,1,2,3,3,1,1,4,3,1,2,3,2,3,3,4,3,2,4,2,1,1,4,5,4,4,4,3,3,2,1,2,3,2,1,3,3,51,45,69,107,.29122169449283,0
77,2,1,2,1,4,0,3,1,0,1,0,1,1,1,1,1,1,1,2,1,1,4,4,2,1,1,2,4,4,2,1,3,3,1,4,1,4,1,2,3,1,2,3,1,3,1,3,2,1,1,1,1,4,2,1,2,1,1,3,1,1,1,2,2,1,4,4,3,3,3,4,2,4,3,2,2,4,3,2,4,2,2,2,4,1,4,3,3,2,2,4,4,4,3,3,3,3,4,2,4,3,2,3,1,4,1,1,2,2,2,4,2,4,2,2,2,1,2,5,2,2,4,4,1,2,2,4,1,2,2,2,1,49,39,59,121,.548868627381652,1
78,2,1,2,1,1,0,3,0,0,1,0,1,1,1,1,3,1,1,1,2,1,1,1,1,1,2,3,4,4,2,4,1,1,2,1,2,1,3,3,1,1,2,3,1,3,1,3,1,1,1,2,1,4,2,1,1,1,1,1,2,1,1,2,1,1,1,4,3,3,4,2,4,2,2,3,2,4,3,3,3,2,2,2,3,2,4,2,3,4,3,4,2,4,1,4,2,2,1,3,3,2,1,3,3,1,3,1,2,2,2,4,2,4,2,2,2,2,3,3,4,2,4,2,1,4,2,2,1,1,2,4,1,41,37,60,110,.0873902928950743,0
79,2,1,2,1,4,0,2,1,0,1,1,1,1,1,1,7,1,4,3,1,1,4,4,1,3,1,2,3,2,2,4,2,3,4,3,4,3,3,2,2,4,1,4,1,3,4,1,3,1,2,3,4,2,2,3,1,3,1,3,1,4,2,2,4,2,4,3,4,4,3,3,2,3,4,1,2,1,4,4,4,2,1,4,1,2,4,1,2,2,4,4,4,4,4,4,2,2,4,2,2,2,3,2,3,2,2,1,2,2,2,4,5,1,3,4,2,2,5,2,4,3,1,4,2,3,4,1,5,3,3,1,5,62,54,73,116,.845955502881664,1
80,2,1,2,1,4,0,0,0,0,1,1,1,1,1,1,1,1,3,2,2,2,2,2,3,2,2,3,4,1,1,3,4,2,2,3,2,2,3,1,2,2,4,2,2,2,1,1,1,1,2,3,3,2,2,2,3,2,2,3,2,2,1,2,1,2,4,3,3,4,3,1,3,4,3,4,4,3,1,4,3,2,4,4,1,2,3,4,3,2,4,3,2,4,2,3,3,3,2,3,1,1,2,4,2,3,3,2,1,1,1,4,2,2,1,2,1,1,1,5,1,4,5,3,1,1,1,1,1,3,5,2,3,51,47,53,119,.282049934049563,0
81,2,1,2,1,0,2,0,1,0,1,1,1,1,1,1,1,1,1,4,1,1,4,4,3,1,2,4,3,1,1,1,3,3,1,2,1,4,3,1,4,1,1,1,2,1,1,3,3,1,1,1,1,1,1,1,4,1,1,1,1,3,4,1,3,1,1,3,4,4,4,1,3,1,4,1,2,3,4,4,4,2,3,4,4,1,3,3,4,2,4,4,3,4,1,4,4,3,2,3,1,1,1,4,2,1,1,1,1,1,3,3,1,3,2,2,3,1,5,5,3,1,5,2,1,1,1,1,1,1,3,3,3,50,36,56,113,.366464013324349,0
82,1,1,1,1,1,0,0,2,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,1,1,3,1,4,1,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,4,4,4,4,3,4,1,2,4,4,3,3,3,3,3,4,1,3,1,4,2,3,4,4,4,1,1,3,2,1,2,2,1,2,4,3,4,1,2,4,4,2,4,2,4,4,2,2,4,4,4,4,2,4,4,2,4,4,2,4,4,2,1,1,39,23,78,118,.744541725111515,1
83,2,0,2,1,1,2,0,2,0,0,1,0,0,0,1,1,1,1,4,1,1,2,2,1,1,1,1,3,4,1,2,4,4,1,4,1,3,1,1,4,1,1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,4,4,2,2,4,2,3,3,4,2,1,4,3,4,4,1,1,3,3,4,2,4,4,4,2,3,3,4,3,1,1,3,4,2,2,1,3,1,1,1,3,5,1,4,5,1,5,4,5,5,5,5,5,5,1,2,4,1,1,1,5,5,3,5,47,27,87,113,.908609095122874,1
84,2,1,2,1,1,0,0,3,0,1,1,1,1,1,1,7,1,3,1,3,1,4,4,1,1,2,3,2,4,2,4,1,1,4,1,2,3,4,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,4,3,3,3,4,3,3,4,4,1,1,4,2,2,1,2,2,2,2,2,3,2,3,2,2,4,4,1,2,3,2,3,1,3,4,2,3,1,3,2,1,3,2,2,2,2,2,2,2,2,2,2,4,2,1,1,1,1,1,2,2,1,1,4,2,1,4,53,26,48,106,.368786318909623,0
86,2,0,2,1,1,4,2,0,0,1,0,1,0,0,1,1,1,2,1,1,2,2,3,1,3,1,4,1,1,1,2,4,4,3,1,4,2,2,3,3,1,1,4,1,2,2,1,1,1,1,4,1,1,1,1,4,1,1,1,1,2,2,3,2,1,3,4,1,4,4,4,4,4,2,1,2,1,4,1,4,4,4,1,2,4,4,4,4,4,1,1,4,1,4,1,1,4,1,1,4,4,3,1,4,4,4,1,3,2,3,1,3,5,3,3,3,3,5,3,3,3,3,1,5,3,3,5,3,3,3,3,3,50,39,78,118,.8280533800334,1
87,2,0,2,1,1,4,3,0,0,1,0,1,0,0,1,1,1,2,3,1,2,4,3,1,3,4,4,2,1,1,4,4,4,3,3,1,2,4,3,3,1,1,4,1,2,2,1,1,1,1,4,1,1,1,1,4,1,1,1,1,2,2,3,2,1,2,4,1,4,4,4,4,1,2,4,2,1,1,1,4,4,4,1,2,4,1,4,4,4,1,1,4,1,4,1,1,4,1,1,4,4,3,1,4,4,4,1,3,2,3,1,3,5,3,3,3,3,5,3,3,3,3,1,5,3,3,5,3,3,3,3,5,61,39,80,111,.948936024302375,1
88,2,0,2,1,1,2,0,0,0,0,0,0,0,1,1,1,1,2,1,4,2,2,4,2,1,2,3,1,4,2,2,3,2,2,4,4,3,4,1,1,2,2,1,2,1,2,2,1,1,4,2,1,4,1,1,1,1,2,2,3,1,1,1,1,2,4,4,3,4,3,3,3,3,4,1,4,2,3,2,1,2,2,4,3,2,2,3,4,4,4,3,1,2,1,3,3,2,2,2,2,2,1,3,2,2,3,3,4,2,4,3,4,2,3,3,3,3,4,1,2,4,2,3,5,3,4,2,2,2,4,3,5,54,39,77,111,.799162387792075,1
89,2,0,2,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,4,1,1,4,1,1,1,2,4,3,3,3,3,3,3,3,4,3,1,3,3,4,3,1,1,3,1,1,1,1,1,3,1,1,3,3,1,3,1,3,1,3,1,3,3,1,3,2,4,2,4,3,2,3,3,2,2,2,2,2,2,4,4,4,3,2,2,3,4,2,3,2,3,2,4,1,3,3,4,2,3,1,3,3,2,1,2,2,3,4,4,3,5,4,2,4,4,3,4,4,4,3,3,4,2,2,3,3,3,2,4,4,4,4,58,43,86,110,.913179865489452,1
90,2,0,2,1,3,0,2,0,0,0,0,1,0,0,5,2,1,3,2,2,4,4,4,2,1,1,3,1,2,2,3,2,3,2,3,3,2,2,2,2,2,2,4,3,2,3,2,1,1,3,2,1,4,4,2,1,3,3,4,3,3,3,4,1,3,4,3,3,4,3,4,4,4,3,1,2,4,4,3,3,3,2,4,2,1,3,3,3,2,4,4,3,4,1,4,3,4,3,2,1,1,3,3,2,4,3,2,4,3,2,4,2,1,4,2,4,4,4,4,4,2,4,1,1,4,4,1,4,4,4,4,1,53,61,76,123,.61327529742215,1
91,2,0,2,1,2,0,3,0,0,1,0,1,0,1,1,3,1,3,3,3,2,1,4,2,1,2,2,2,2,2,3,4,4,3,3,3,3,4,1,4,1,1,1,3,2,1,2,1,1,2,1,1,2,1,1,1,2,2,2,2,1,1,2,1,2,3,4,3,2,3,4,3,3,2,4,4,3,3,3,4,1,4,4,4,2,2,1,4,4,4,3,2,2,2,3,3,1,1,3,3,4,1,2,2,1,4,2,1,4,2,2,1,4,4,2,4,2,4,2,4,4,4,5,5,2,2,1,5,2,4,4,2,58,35,76,117,.958955691227031,1
92,2,0,2,1,0,0,3,1,0,1,0,1,1,1,1,6,1,3,4,2,2,3,3,2,1,1,4,2,1,2,4,1,3,2,4,2,3,2,1,4,1,2,4,4,3,2,2,2,1,3,1,2,3,4,2,1,3,2,3,3,2,2,3,1,3,3,4,2,3,3,4,4,2,3,3,3,4,4,2,4,1,2,3,2,2,1,4,2,4,4,4,4,1,2,4,3,3,2,1,3,3,1,1,2,3,2,2,4,5,4,4,4,5,2,2,4,4,4,2,4,4,4,2,2,4,4,1,4,4,3,4,3,53,56,87,114,.678844176966225,1
93,2,0,2,1,2,0,2,0,0,1,1,0,0,1,1,7,1,3,2,3,3,2,2,2,3,2,4,3,2,2,3,3,2,1,4,2,4,4,1,4,1,2,2,3,2,1,2,1,2,2,1,2,3,3,2,1,2,2,2,2,2,2,2,2,2,1,3,3,4,4,3,2,3,3,2,4,4,3,1,3,1,3,4,2,1,4,4,4,1,1,4,4,1,3,4,3,3,2,1,4,4,2,1,1,4,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,2,2,58,46,95,112,.954549517348551,1
